yearweek,tavg,tmin,tmax,prcp,snow,wspd,rain_days_count,region
201107,4.3,-5.0,19.4,2.5,0.0,21.085714285714285,1,New York
201108,0.9571428571428572,-8.3,12.2,38.3,12.0,25.97142857142857,3,New York
201109,3.342857142857143,-6.7,15.6,9.4,0.0,21.971428571428568,1,New York
201110,6.242857142857143,-1.7,12.8,65.1,0.0,26.17142857142857,4,New York
201111,8.371428571428572,-0.6,26.1,17.8,0.0,19.228571428571428,1,New York
201112,5.071428571428571,-1.7,16.1,28.2,4.0,20.228571428571428,3,New York
201113,3.5714285714285716,-2.8,10.6,8.899999999999999,0.0,22.642857142857142,2,New York
201114,8.314285714285715,2.8,15.6,4.3,0.0,21.657142857142855,3,New York
201115,10.37142857142857,2.8,20.6,30.2,0.0,17.285714285714285,2,New York
201116,10.285714285714286,3.9,17.2,33.4,0.0,21.47142857142857,3,New York
201117,14.771428571428572,6.7,23.3,37.1,0.0,20.571428571428573,3,New York
201118,13.299999999999999,8.3,19.4,14.7,0.0,18.87142857142857,1,New York
201119,15.585714285714285,9.4,23.3,0.0,0.0,15.385714285714286,0,New York
201120,16.2,11.7,22.8,51.3,0.0,16.357142857142858,5,New York
201121,18.214285714285715,12.2,27.8,3.3,0.0,14.042857142857143,2,New York
201122,22.25714285714286,14.4,30.6,10.9,0.0,18.614285714285717,1,New York
201123,22.37142857142857,13.3,33.9,11.2,0.0,13.571428571428571,1,New York
201124,19.842857142857145,13.3,28.9,40.400000000000006,0.0,14.614285714285714,5,New York
201125,22.02857142857143,17.8,28.9,0.6,0.0,12.4,2,New York
201126,23.985714285714288,17.2,30.6,1.0,0.0,14.299999999999999,1,New York
201127,25.142857142857142,19.4,33.3,22.799999999999997,0.0,12.6,3,New York
201128,26.17142857142857,18.9,36.7,1.5,0.0,18.771428571428572,1,New York
201129,26.985714285714288,20.6,39.4,0.0,0.0,16.0,0,New York
201130,26.614285714285717,20.6,38.9,44.4,0.0,13.257142857142856,4,New York
201131,26.12857142857143,20.0,33.9,15.5,0.0,14.714285714285714,2,New York
201132,25.557142857142857,18.3,33.3,15.5,0.0,16.65714285714286,2,New York
201133,23.2,18.9,28.9,220.0,0.0,13.157142857142857,4,New York
201134,23.2,16.7,28.3,59.199999999999996,0.0,16.014285714285712,2,New York
201135,22.014285714285712,16.1,27.8,127.69999999999999,0.0,16.571428571428573,2,New York
201136,21.642857142857142,16.7,30.0,61.0,0.0,18.97142857142857,3,New York
201137,20.8,10.0,27.8,0.3,0.0,14.614285714285714,1,New York
201138,18.157142857142855,11.1,26.1,28.3,0.0,11.771428571428572,3,New York
201139,21.52857142857143,15.0,28.3,17.5,0.0,12.7,3,New York
201140,14.742857142857144,8.3,23.3,6.1,0.0,15.642857142857142,2,New York
201141,19.042857142857144,12.2,30.6,9.7,0.0,15.200000000000001,3,New York
201142,16.257142857142856,10.6,20.6,32.1,0.0,24.74285714285714,2,New York
201143,11.685714285714285,2.8,17.8,17.5,0.0,14.200000000000001,1,New York
201144,7.671428571428572,0.0,15.0,46.5,2.0,16.157142857142855,2,New York
201145,10.114285714285714,0.6,20.6,0.0,0.0,12.642857142857142,0,New York
201146,10.914285714285715,2.2,18.3,16.8,0.0,17.9,3,New York
201147,9.842857142857143,2.8,17.2,61.5,0.0,18.457142857142856,3,New York
201148,10.442857142857141,1.1,18.3,4.1,0.0,18.885714285714283,1,New York
201149,8.542857142857143,0.6,13.9,34.7,0.0,15.085714285714285,3,New York
201150,5.571428571428571,-2.2,14.4,0.0,0.0,16.142857142857142,0,New York
201151,5.8999999999999995,-6.1,15.6,26.8,0.0,17.7,4,New York
201152,3.8333333333333335,-3.9,13.9,17.8,0.0,22.433333333333334,1,New York
201200,6.1,2.2,10.0,0.0,0.0,6.8,0,New York
201201,3.0142857142857147,-10.6,13.3,1.8,0.0,21.285714285714285,1,New York
201202,5.285714285714286,-1.7,16.1,25.9,0.0,20.67142857142857,2,New York
201203,-0.4142857142857143,-10.0,11.7,5.8,0.0,23.457142857142856,1,New York
201204,3.857142857142857,-7.8,14.4,22.1,7.0,18.728571428571428,4,New York
201205,5.828571428571428,-1.1,17.8,0.8,0.0,21.599999999999998,1,New York
201206,3.7285714285714286,-1.7,10.6,1.0,0.0,16.257142857142856,1,New York
201207,3.4285714285714284,-6.1,11.7,8.1,0.0,18.3,5,New York
201208,5.671428571428572,-3.3,16.1,9.700000000000001,0.0,18.914285714285715,2,New York
201209,4.785714285714286,-1.1,10.6,19.0,0.0,23.542857142857144,3,New York
201210,6.457142857142857,-3.3,15.0,5.4,0.0,24.54285714285714,2,New York
201211,8.785714285714286,-1.7,22.2,2.5,0.0,16.47142857142857,2,New York
201212,12.785714285714286,4.4,25.0,0.0,0.0,9.942857142857141,0,New York
201213,9.6,-0.6,17.8,5.3,0.0,22.985714285714288,4,New York
201214,9.799999999999999,2.8,21.1,19.0,0.0,20.214285714285715,3,New York
201215,11.914285714285715,4.4,20.0,0.0,0.0,22.942857142857143,0,New York
201216,15.585714285714287,7.2,27.2,0.0,0.0,14.771428571428572,0,New York
201217,11.157142857142857,4.4,18.9,65.3,0.0,23.542857142857144,4,New York
201218,12.157142857142857,4.4,21.1,48.3,0.0,15.328571428571427,4,New York
201219,14.542857142857143,10.0,21.7,45.300000000000004,0.0,16.7,4,New York
201220,17.4,10.0,23.9,15.0,0.0,15.185714285714287,2,New York
201221,18.185714285714287,11.1,25.6,62.800000000000004,0.0,12.228571428571428,4,New York
201222,22.17142857142857,16.7,29.4,20.1,0.0,14.785714285714286,4,New York
201223,18.342857142857145,10.6,25.6,27.200000000000003,0.0,16.3,3,New York
201224,20.5,15.0,26.7,64.19999999999999,0.0,14.5,3,New York
201225,22.642857142857142,12.8,36.1,4.8,0.0,14.142857142857142,1,New York
201226,23.614285714285717,13.9,33.3,67.1,0.0,17.957142857142856,4,New York
201227,27.571428571428573,21.1,35.0,1.0,0.0,16.04285714285714,1,New York
201228,25.714285714285715,20.0,37.2,1.8,0.0,12.757142857142856,1,New York
201229,25.599999999999998,16.7,35.6,20.8,0.0,15.799999999999999,3,New York
201230,24.814285714285713,16.7,35.0,13.700000000000001,0.0,16.657142857142855,2,New York
201231,24.142857142857142,19.4,30.6,3.6,0.0,12.6,2,New York
201232,25.928571428571427,20.0,32.2,64.19999999999999,0.0,15.457142857142857,3,New York
201233,25.314285714285713,20.6,31.1,11.2,0.0,14.114285714285714,1,New York
201234,22.928571428571427,17.2,29.4,9.4,0.0,10.857142857142858,1,New York
201235,24.357142857142858,16.7,32.2,15.7,0.0,16.0,2,New York
201236,24.3,20.6,33.3,34.8,0.0,14.685714285714287,3,New York
201237,20.728571428571428,12.2,28.3,7.6,0.0,15.971428571428572,1,New York
201238,19.285714285714285,12.2,25.6,40.4,0.0,18.571428571428573,2,New York
201239,18.900000000000002,11.1,25.0,19.4,0.0,17.74285714285714,3,New York
201240,18.74285714285714,12.2,25.0,19.6,0.0,10.971428571428572,3,New York
201241,13.514285714285716,6.1,24.4,10.5,0.0,18.0,3,New York
201242,14.200000000000001,2.8,22.2,12.2,0.0,18.714285714285715,3,New York
201243,15.542857142857144,10.6,21.7,0.8,0.0,11.62857142857143,1,New York
201244,12.257142857142856,6.1,19.4,14.3,0.0,28.385714285714283,3,New York
201245,5.171428571428572,-0.6,11.7,25.6,15.0,23.485714285714288,2,New York
201246,8.32857142857143,2.2,17.2,2.0,0.0,14.714285714285714,1,New York
201247,6.985714285714286,1.1,12.8,0.8,0.0,11.671428571428573,1,New York
201248,4.185714285714285,0.6,9.4,11.200000000000001,0.0,20.014285714285712,2,New York
201249,7.271428571428571,-1.7,16.7,4.8,0.0,14.614285714285714,3,New York
201250,7.014285714285714,0.0,13.3,24.4,0.0,12.242857142857144,4,New York
201251,6.8999999999999995,0.0,13.3,49.2,0.0,21.3,4,New York
201252,2.642857142857143,-2.2,7.8,40.400000000000006,0.0,24.685714285714287,4,New York
201253,0.6,-2.2,2.8,6.6,0.0,15.1,1,New York
201300,0.5,-5.0,5.0,0.0,0.0,25.866666666666664,0,New York
201301,4.642857142857143,-1.1,10.0,14.7,0.0,15.328571428571427,1,New York
201302,4.757142857142857,-3.9,14.4,26.2,0.0,14.700000000000001,5,New York
201303,-2.8285714285714283,-11.1,13.3,2.1,0.0,22.82857142857143,2,New York
201304,1.2857142857142858,-10.0,13.3,17.8,2.0,23.757142857142856,4,New York
201305,-1.3,-6.7,5.0,21.400000000000002,2.0,18.557142857142857,4,New York
201306,1.9857142857142855,-8.3,9.4,16.599999999999998,43.0,16.04285714285714,3,New York
201307,-0.014285714285714337,-7.8,7.2,3.3,0.0,28.6,1,New York
201308,4.957142857142857,-0.6,10.6,28.2,0.0,20.47142857142857,4,New York
201309,2.314285714285714,-2.8,8.9,8.700000000000001,2.0,27.785714285714285,2,New York
201310,5.3999999999999995,-1.1,12.8,16.8,2.0,22.414285714285715,1,New York
201311,2.1142857142857143,-3.3,8.3,24.1,0.0,20.571428571428573,3,New York
201312,5.742857142857143,0.0,13.3,6.4,0.0,20.2,1,New York
201313,6.514285714285714,0.0,17.8,3.0,0.0,21.599999999999998,1,New York
201314,10.785714285714286,2.2,28.3,37.1,0.0,18.74285714285714,2,New York
201315,10.814285714285715,3.9,21.1,2.4,0.0,19.185714285714287,3,New York
201316,9.928571428571429,2.8,18.3,4.6,0.0,21.900000000000002,1,New York
201317,12.271428571428572,6.1,18.9,1.3,0.0,13.37142857142857,1,New York
201318,13.642857142857142,6.7,24.4,58.2,0.0,13.885714285714286,2,New York
201319,14.885714285714286,6.1,23.3,11.200000000000001,0.0,20.271428571428572,3,New York
201320,16.685714285714287,7.8,25.0,17.6,0.0,16.571428571428573,4,New York
201321,16.514285714285712,7.2,30.0,15.5,0.0,18.414285714285715,2,New York
201322,19.014285714285712,13.9,26.1,112.4,0.0,18.057142857142857,4,New York
201323,19.599999999999998,12.2,27.2,74.2,0.0,20.214285714285715,5,New York
201324,20.842857142857145,15.0,27.8,8.399999999999999,0.0,15.571428571428571,2,New York
201325,24.085714285714285,16.1,32.8,6.6,0.0,17.32857142857143,3,New York
201326,23.8,20.6,30.6,34.1,0.0,17.385714285714283,4,New York
201327,26.342857142857145,21.1,33.9,8.4,0.0,16.771428571428572,2,New York
201328,28.8,21.7,37.8,0.0,0.0,14.700000000000001,0,New York
201329,25.514285714285712,17.2,35.6,13.8,0.0,17.428571428571427,4,New York
201330,23.67142857142857,19.4,29.4,18.3,0.0,14.257142857142856,2,New York
201331,23.285714285714285,17.8,28.3,18.6,0.0,18.242857142857144,2,New York
201332,22.542857142857144,15.6,29.4,31.0,0.0,14.542857142857143,2,New York
201333,23.285714285714285,16.7,31.1,2.0,0.0,13.214285714285714,1,New York
201334,23.514285714285712,17.2,31.1,1.3,0.0,15.957142857142857,2,New York
201335,23.385714285714283,13.3,29.4,0.8,0.0,15.671428571428573,2,New York
201336,22.2,12.2,31.1,9.7,0.0,18.214285714285715,2,New York
201337,16.928571428571427,9.4,24.4,0.5,0.0,15.8,1,New York
201338,17.014285714285712,8.9,23.9,37.9,0.0,15.6,2,New York
201339,19.314285714285713,11.1,29.4,0.0,0.0,11.314285714285715,0,New York
201340,17.842857142857145,11.7,25.6,6.8999999999999995,0.0,19.900000000000002,2,New York
201341,16.242857142857144,9.4,23.9,0.3,0.0,15.842857142857143,1,New York
201342,12.428571428571429,3.9,20.0,0.0,0.0,18.185714285714287,0,New York
201343,11.957142857142857,4.4,20.6,3.1,0.0,17.385714285714286,2,New York
201344,10.357142857142858,1.1,19.4,3.3,0.0,17.271428571428572,1,New York
201345,6.685714285714285,-1.6,16.7,1.3,0.0,22.24285714285714,1,New York
201346,9.37142857142857,-0.5,19.4,8.2,0.0,17.342857142857145,4,New York
201347,3.042857142857143,-4.9,16.1,50.0,0.0,25.914285714285715,2,New York
201348,6.628571428571429,-3.8,13.3,14.8,0.0,10.685714285714285,2,New York
201349,0.4142857142857143,-4.9,6.1,18.6,3.0,22.114285714285717,4,New York
201350,0.9142857142857143,-3.8,10.6,38.6,0.0,19.02857142857143,3,New York
201351,5.257142857142857,-6.6,17.8,12.4,0.0,16.814285714285713,1,New York
201352,5.699999999999999,-0.5,11.7,30.0,0.0,17.799999999999997,1,New York
201400,-1.8199999999999998,-12.7,8.3,8.899999999999999,18.0,23.2,2,New York
201401,-3.6142857142857143,-16.0,11.7,17.7,36.0,18.657142857142855,3,New York
201402,5.7,-2.1,12.2,32.3,0.0,16.342857142857145,2,New York
201403,-3.642857142857143,-13.8,8.9,15.3,51.0,24.742857142857144,3,New York
201404,-4.085714285714285,-9.9,7.2,2.3,47.0,21.228571428571428,2,New York
201405,0.557142857142857,-5.5,11.1,57.9,61.0,14.914285714285715,2,New York
201406,-2.9857142857142853,-11.0,5.0,38.89999999999999,112.0,21.41428571428571,3,New York
201407,0.6714285714285715,-7.1,8.3,18.6,139.0,17.857142857142858,5,New York
201408,0.3428571428571429,-11.6,12.8,1.3,3.0,19.8,2,New York
201409,-2.2857142857142856,-10.5,6.1,1.0,3.0,14.700000000000001,1,New York
201410,4.771428571428571,-7.1,18.3,3.8,0.0,23.67142857142857,1,New York
201411,4.357142857142857,-3.8,16.1,18.6,0.0,22.5,2,New York
201412,2.757142857142857,-5.5,18.3,0.0,0.0,23.285714285714285,0,New York
201413,7.6000000000000005,1.1,17.2,90.1,0.0,18.514285714285712,6,New York
201414,9.657142857142857,2.8,20.6,15.3,0.0,21.12857142857143,2,New York
201415,9.614285714285714,0.0,20.0,18.5,0.0,24.642857142857142,2,New York
201416,10.857142857142858,2.8,20.0,0.0,0.0,20.585714285714285,0,New York
201417,11.557142857142855,5.6,21.7,144.6,0.0,22.571428571428573,5,New York
201418,14.514285714285714,9.4,20.6,10.7,0.0,18.142857142857142,2,New York
201419,17.47142857142857,10.0,26.1,56.2,0.0,18.75714285714286,4,New York
201420,17.3,10.0,26.1,16.2,0.0,14.714285714285714,2,New York
201421,18.071428571428573,11.1,29.4,2.1,0.0,15.242857142857144,2,New York
201422,19.414285714285715,12.2,27.8,12.7,0.0,16.042857142857144,1,New York
201423,20.771428571428572,16.1,29.4,49.5,0.0,12.785714285714286,3,New York
201424,23.2,15.6,32.8,1.3,0.0,16.3,1,New York
201425,22.414285714285715,16.1,31.7,2.8,0.0,15.171428571428573,2,New York
201426,23.728571428571428,18.3,30.0,30.2,0.0,18.67142857142857,3,New York
201427,24.385714285714283,18.3,31.1,1.1,0.0,18.0,2,New York
201428,23.428571428571427,18.3,28.9,75.5,0.0,14.614285714285714,4,New York
201429,23.785714285714285,18.3,28.9,0.5,0.0,15.785714285714286,1,New York
201430,23.514285714285712,17.8,28.9,15.6,0.0,17.857142857142858,3,New York
201431,23.557142857142857,18.3,30.0,12.5,0.0,13.257142857142856,2,New York
201432,23.785714285714285,16.7,30.6,82.8,0.0,17.285714285714285,2,New York
201433,22.714285714285715,17.2,29.4,8.6,0.0,13.228571428571428,2,New York
201434,23.014285714285712,16.7,30.6,0.0,0.0,12.485714285714286,0,New York
201435,25.17142857142857,17.2,33.3,3.6,0.0,15.428571428571429,1,New York
201436,22.47142857142857,17.2,30.0,1.0,0.0,16.357142857142858,1,New York
201437,17.842857142857145,12.2,25.6,14.0,0.0,12.9,2,New York
201438,18.685714285714287,10.6,26.1,20.5,0.0,16.057142857142857,3,New York
201439,19.214285714285715,12.8,28.9,0.8,0.0,11.985714285714286,1,New York
201440,17.02857142857143,7.2,23.9,18.8,0.0,22.32857142857143,3,New York
201441,17.2,7.8,24.4,33.5,0.0,17.585714285714285,4,New York
201442,13.514285714285714,5.6,22.2,40.4,0.0,22.099999999999998,3,New York
201443,14.042857142857143,7.8,23.3,1.1,0.0,17.54285714285714,2,New York
201444,10.728571428571428,4.4,19.4,37.1,0.0,23.814285714285713,2,New York
201445,9.357142857142858,2.2,18.9,4.6,0.0,13.657142857142857,2,New York
201446,2.9,-4.9,12.8,34.8,0.0,22.314285714285717,1,New York
201447,6.914285714285714,-3.2,17.8,37.3,0.0,21.599999999999998,3,New York
201448,6.171428571428572,-3.2,16.7,21.9,0.0,16.37142857142857,4,New York
201449,3.642857142857143,-3.2,11.1,112.8,0.0,26.485714285714284,4,New York
201450,5.285714285714286,0.0,12.8,8.4,0.0,18.514285714285712,2,New York
201451,6.2,-0.5,13.9,34.5,0.0,16.457142857142856,4,New York
201452,7.1000000000000005,1.7,12.2,1.3,0.0,14.866666666666667,1,New York
201500,1.0999999999999999,-2.1,7.2,0.0,0.0,20.975,0,New York
201501,-1.0571428571428572,-13.2,12.8,39.4,3.0,24.342857142857145,4,New York
201502,-1.4142857142857144,-7.7,7.2,17.8,6.0,20.342857142857145,1,New York
201503,1.1999999999999997,-7.7,8.3,41.1,0.0,15.785714285714286,1,New York
201504,-0.9857142857142858,-8.2,7.2,36.7,102.0,24.057142857142857,5,New York
201505,-3.3428571428571425,-10.5,3.9,30.8,122.0,25.87142857142857,2,New York
201506,-1.5142857142857142,-12.7,5.6,3.6,41.0,21.057142857142857,1,New York
201507,-7.2,-16.0,1.7,5.3999999999999995,37.0,24.32857142857143,3,New York
201508,-3.6142857142857143,-13.8,6.1,20.1,47.0,17.485714285714288,2,New York
201509,-1.9142857142857141,-10.5,5.0,56.9,53.0,16.3,4,New York
201510,4.571428571428571,-8.8,16.7,13.4,33.0,16.714285714285715,3,New York
201511,4.457142857142857,-1.0,15.6,37.1,0.0,22.314285714285713,3,New York
201512,3.628571428571429,-4.3,12.2,15.7,8.0,17.52857142857143,4,New York
201513,5.785714285714286,-2.7,15.0,3.5999999999999996,0.0,20.985714285714288,2,New York
201514,8.485714285714286,2.2,18.3,5.9,0.0,20.014285714285712,3,New York
201515,12.842857142857143,6.1,22.2,3.8,0.0,18.085714285714285,2,New York
201516,11.928571428571429,3.9,22.8,28.400000000000002,0.0,23.74285714285714,3,New York
201517,12.314285714285715,3.9,25.0,0.0,0.0,18.900000000000002,0,New York
201518,15.542857142857143,6.1,27.8,0.0,0.0,11.414285714285713,0,New York
201519,18.142857142857142,10.6,30.6,0.8,0.0,17.842857142857145,2,New York
201520,17.157142857142855,11.1,27.2,10.4,0.0,14.414285714285715,1,New York
201521,18.714285714285715,10.6,26.7,0.0,0.0,19.185714285714287,0,New York
201522,16.385714285714286,10.6,26.1,28.9,0.0,16.5,3,New York
201523,21.314285714285713,13.3,30.6,5.6,0.0,18.52857142857143,2,New York
201524,22.74285714285714,18.3,31.7,37.599999999999994,0.0,13.385714285714286,3,New York
201525,24.928571428571427,19.4,32.2,21.6,0.0,16.714285714285715,3,New York
201526,22.385714285714283,16.7,29.4,40.9,0.0,17.085714285714285,4,New York
201527,24.457142857142856,19.4,31.7,21.9,0.0,14.142857142857142,3,New York
201528,24.414285714285715,18.9,30.0,4.3,0.0,13.642857142857142,2,New York
201529,26.857142857142858,20.0,35.0,0.5,0.0,16.67142857142857,1,New York
201530,26.557142857142857,21.1,35.0,24.6,0.0,16.0,1,New York
201531,26.614285714285717,20.6,33.3,0.3,0.0,16.257142857142856,1,New York
201532,24.585714285714285,18.9,31.1,28.7,0.0,15.057142857142859,1,New York
201533,26.599999999999998,21.1,32.8,63.0,0.0,16.357142857142858,1,New York
201534,24.75714285714286,17.8,30.0,0.3,0.0,13.514285714285714,1,New York
201535,25.97142857142857,20.0,33.9,0.0,0.0,14.185714285714285,0,New York
201536,24.042857142857144,16.7,32.8,32.6,0.0,15.642857142857142,3,New York
201537,22.47142857142857,15.6,28.9,7.9,0.0,14.5,2,New York
201538,20.657142857142855,14.4,28.3,0.0,0.0,15.185714285714285,0,New York
201539,18.457142857142856,10.0,26.7,73.1,0.0,18.614285714285717,5,New York
201540,15.87142857142857,10.6,23.3,11.2,0.0,18.25714285714286,2,New York
201541,16.45714285714286,10.0,23.3,0.0,0.0,16.557142857142857,0,New York
201542,12.4,2.2,21.7,0.0,0.0,19.214285714285715,0,New York
201543,13.585714285714285,5.6,23.3,47.5,0.0,20.057142857142857,3,New York
201544,14.485714285714286,4.4,23.9,0.3,0.0,10.9,1,New York
201545,13.385714285714286,3.9,21.1,15.0,0.0,18.5,3,New York
201546,11.671428571428573,4.4,20.6,14.7,0.0,20.785714285714285,1,New York
201547,8.0,-0.5,17.2,0.0,0.0,14.085714285714285,0,New York
201548,9.014285714285714,1.1,18.3,10.9,0.0,16.2,3,New York
201549,8.628571428571428,1.1,15.0,0.0,0.0,10.928571428571429,0,New York
201550,12.814285714285715,3.9,21.1,42.699999999999996,0.0,16.62857142857143,5,New York
201551,10.328571428571427,1.7,20.6,37.3,0.0,17.228571428571428,4,New York
201552,9.55,1.1,17.2,20.400000000000002,0.0,19.725,4,New York
201600,7.033333333333332,2.2,11.1,10.9,0.0,18.0,2,New York
201601,1.0142857142857142,-11.0,8.9,0.0,0.0,18.3,0,New York
201602,3.371428571428571,-5.5,14.4,33.0,0.0,24.014285714285712,2,New York
201603,0.5142857142857141,-7.7,12.2,10.0,3.0,24.085714285714285,3,New York
201604,1.2857142857142858,-7.1,7.2,73.7,300.0,18.357142857142858,1,New York
201605,6.357142857142857,-2.1,15.6,31.5,39.0,17.957142857142856,3,New York
201606,-0.21428571428571427,-8.2,7.2,4.6,26.0,19.3,2,New York
201607,-1.9,-17.1,12.2,28.200000000000003,0.0,22.985714285714288,2,New York
201608,6.971428571428571,-1.6,15.0,37.099999999999994,0.0,24.571428571428573,4,New York
201609,4.557142857142857,-2.7,16.7,8.899999999999999,3.0,24.37142857142857,3,New York
201610,8.72857142857143,-1.6,21.1,0.5,0.0,13.528571428571428,1,New York
201611,10.37142857142857,4.4,17.2,12.200000000000001,0.0,17.8,2,New York
201612,7.814285714285715,0.6,22.2,3.0999999999999996,3.0,19.485714285714288,2,New York
201613,9.414285714285715,2.2,18.9,12.7,0.0,25.042857142857144,2,New York
201614,6.571428571428571,-3.2,15.6,19.0,0.0,25.24285714285714,4,New York
201615,7.785714285714286,-0.5,15.6,6.6,0.0,20.314285714285713,2,New York
201616,13.842857142857143,3.9,25.6,0.5,0.0,16.242857142857144,1,New York
201617,12.657142857142857,7.8,21.7,4.8,0.0,15.885714285714286,3,New York
201618,10.314285714285715,7.2,15.6,45.1,0.0,16.342857142857145,5,New York
201619,14.2,8.3,23.9,9.2,0.0,14.042857142857143,2,New York
201620,14.528571428571427,6.7,23.9,0.5,0.0,18.914285714285715,1,New York
201621,18.557142857142857,10.0,30.6,12.6,0.0,12.857142857142858,3,New York
201622,20.571428571428573,16.1,29.4,27.3,0.0,14.200000000000001,3,New York
201623,20.442857142857143,12.2,28.9,33.8,0.0,21.142857142857142,2,New York
201624,21.842857142857145,14.4,30.6,1.0,0.0,18.842857142857145,1,New York
201625,23.442857142857143,15.6,33.3,0.0,0.0,13.685714285714287,0,New York
201626,23.614285714285717,18.3,31.7,17.3,0.0,17.071428571428573,3,New York
201627,25.157142857142855,18.9,32.2,27.4,0.0,16.97142857142857,4,New York
201628,23.87142857142857,18.9,33.3,13.5,0.0,17.02857142857143,2,New York
201629,26.17142857142857,20.0,32.8,6.3999999999999995,0.0,17.9,2,New York
201630,27.45714285714286,21.1,36.7,79.2,0.0,16.228571428571428,2,New York
201631,23.485714285714288,17.8,29.4,16.0,0.0,14.142857142857142,2,New York
201632,26.642857142857142,20.0,33.3,7.699999999999999,0.0,16.257142857142856,4,New York
201633,28.12857142857143,23.3,35.0,0.8999999999999999,0.0,16.04285714285714,3,New York
201634,24.82857142857143,17.8,33.3,7.3999999999999995,0.0,18.257142857142856,2,New York
201635,25.385714285714283,19.4,34.4,12.7,0.0,14.085714285714285,1,New York
201636,24.2,18.3,32.8,4.3999999999999995,0.0,20.32857142857143,2,New York
201637,22.614285714285717,13.3,30.0,10.9,0.0,17.52857142857143,1,New York
201638,22.042857142857144,13.3,29.4,24.6,0.0,10.642857142857142,1,New York
201639,17.757142857142856,10.6,23.9,20.4,0.0,19.657142857142855,4,New York
201640,16.442857142857143,10.6,22.8,0.3,0.0,11.742857142857144,1,New York
201641,14.228571428571428,7.2,21.7,34.0,0.0,15.700000000000001,3,New York
201642,18.400000000000002,7.2,30.0,23.4,0.0,14.5,1,New York
201643,10.9,4.4,18.9,23.1,0.0,26.071428571428573,2,New York
201644,13.742857142857144,3.9,22.8,3.8,0.0,17.12857142857143,1,New York
201645,11.571428571428571,3.9,19.4,0.3,0.0,19.2,1,New York
201646,10.557142857142859,2.8,19.4,31.2,0.0,16.985714285714288,1,New York
201647,6.857142857142857,2.2,15.6,8.7,0.0,23.728571428571428,2,New York
201648,10.157142857142857,2.8,15.6,49.1,0.0,21.442857142857143,3,New York
201649,6.014285714285714,-0.5,11.1,16.8,0.0,20.82857142857143,3,New York
201650,1.5,-7.1,8.9,15.7,0.0,20.228571428571428,2,New York
201651,2.5714285714285716,-6.6,15.6,20.1,5.0,18.257142857142856,2,New York
201652,6.433333333333334,-2.1,16.7,24.299999999999997,0.0,18.78333333333333,2,New York
201700,4.1,1.7,6.1,0.0,0.0,27.4,0,New York
201701,3.3,0.6,7.2,0.0,0.0,29.9,0,New York
